 temp-sweep      vout            vh              vl             
 0.00000000e+00 -4.97081035e-02  8.35859344e-01  8.85567448e-01 
 1.00000000e+00 -4.98445284e-02  8.34498090e-01  8.84342618e-01 
 2.00000000e+00 -4.99945070e-02  8.33056978e-01  8.83051485e-01 
 3.00000000e+00 -5.01380334e-02  8.31654379e-01  8.81792412e-01 
 4.00000000e+00 -5.02816921e-02  8.30251020e-01  8.80532712e-01 
 5.00000000e+00 -5.04254976e-02  8.28846862e-01  8.79272359e-01 
 6.00000000e+00 -5.05694567e-02  8.27441875e-01  8.78011332e-01 
 7.00000000e+00 -5.07135690e-02  8.26036060e-01  8.76749630e-01 
 8.00000000e+00 -5.08578342e-02  8.24629420e-01  8.75487254e-01 
 9.00000000e+00 -5.10022519e-02  8.23221953e-01  8.74224205e-01 
 1.00000000e+01 -5.11468218e-02  8.21813663e-01  8.72960484e-01 
 1.10000000e+01 -5.12915433e-02  8.20404549e-01  8.71696092e-01 
 1.20000000e+01 -5.14364162e-02  8.18994613e-01  8.70431029e-01 
 1.30000000e+01 -5.15814401e-02  8.17583857e-01  8.69165297e-01 
 1.40000000e+01 -5.17266146e-02  8.16172281e-01  8.67898895e-01 
 1.50000000e+01 -5.18719392e-02  8.14759886e-01  8.66631825e-01 
 1.60000000e+01 -5.20174136e-02  8.13346674e-01  8.65364088e-01 
 1.70000000e+01 -5.21630373e-02  8.11932646e-01  8.64095684e-01 
 1.80000000e+01 -5.23088100e-02  8.10517804e-01  8.62826614e-01 
 1.90000000e+01 -5.24547313e-02  8.09102148e-01  8.61556879e-01 
 2.00000000e+01 -5.26008006e-02  8.07685679e-01  8.60286480e-01 
 2.10000000e+01 -5.27470177e-02  8.06268400e-01  8.59015417e-01 
 2.20000000e+01 -5.28933821e-02  8.04850310e-01  8.57743692e-01 
 2.30000000e+01 -5.30398934e-02  8.03431412e-01  8.56471306e-01 
 2.40000000e+01 -5.31865511e-02  8.02011707e-01  8.55198258e-01 
 2.50000000e+01 -5.33333548e-02  8.00591196e-01  8.53924551e-01 
 2.60000000e+01 -5.34803041e-02  7.99169880e-01  8.52650184e-01 
 2.70000000e+01 -5.36273986e-02  7.97747761e-01  8.51375159e-01 
 2.80000000e+01 -5.37746378e-02  7.96324840e-01  8.50099477e-01 
 2.90000000e+01 -5.39220213e-02  7.94901118e-01  8.48823139e-01 
 3.00000000e+01 -5.40695487e-02  7.93476596e-01  8.47546145e-01 
 3.10000000e+01 -5.42172195e-02  7.92051277e-01  8.46268496e-01 
 3.20000000e+01 -5.43650332e-02  7.90625160e-01  8.44990194e-01 
 3.30000000e+01 -5.45129894e-02  7.89198249e-01  8.43711238e-01 
 3.40000000e+01 -5.46610878e-02  7.87770543e-01  8.42431631e-01 
 3.50000000e+01 -5.48093278e-02  7.86342045e-01  8.41151373e-01 
 3.60000000e+01 -5.49577089e-02  7.84912756e-01  8.39870465e-01 
 3.70000000e+01 -5.51062308e-02  7.83482677e-01  8.38588908e-01 
 3.80000000e+01 -5.52548930e-02  7.82051809e-01  8.37306702e-01 
 3.90000000e+01 -5.54036950e-02  7.80620154e-01  8.36023849e-01 
 4.00000000e+01 -5.55526364e-02  7.79187714e-01  8.34740350e-01 
 4.10000000e+01 -5.57017167e-02  7.77754489e-01  8.33456206e-01 
 4.20000000e+01 -5.58509355e-02  7.76320481e-01  8.32171417e-01 
 4.30000000e+01 -5.60002923e-02  7.74885693e-01  8.30885985e-01 
 4.40000000e+01 -5.61497867e-02  7.73450124e-01  8.29599910e-01 
 4.50000000e+01 -5.62994181e-02  7.72013776e-01  8.28313194e-01 
 4.60000000e+01 -5.64491862e-02  7.70576651e-01  8.27025838e-01 
 4.70000000e+01 -5.65990904e-02  7.69138751e-01  8.25737841e-01 
 4.80000000e+01 -5.67491304e-02  7.67700076e-01  8.24449207e-01 
 4.90000000e+01 -5.68993056e-02  7.66260629e-01  8.23159935e-01 
 5.00000000e+01 -5.70496156e-02  7.64820410e-01  8.21870026e-01 
 5.10000000e+01 -5.72000599e-02  7.63379422e-01  8.20579482e-01 
 5.20000000e+01 -5.73506381e-02  7.61937665e-01  8.19288303e-01 
 5.30000000e+01 -5.75013497e-02  7.60495141e-01  8.17996490e-01 
 5.40000000e+01 -5.76521942e-02  7.59051851e-01  8.16704045e-01 
 5.50000000e+01 -5.78031711e-02  7.57607798e-01  8.15410969e-01 
 5.60000000e+01 -5.79542801e-02  7.56162982e-01  8.14117262e-01 
 5.70000000e+01 -5.81055206e-02  7.54717405e-01  8.12822925e-01 
 5.80000000e+01 -5.82568922e-02  7.53271068e-01  8.11527961e-01 
 5.90000000e+01 -5.84083943e-02  7.51823974e-01  8.10232368e-01 
 6.00000000e+01 -5.85600267e-02  7.50376123e-01  8.08936149e-01 
 6.10000000e+01 -5.87117886e-02  7.48927517e-01  8.07639305e-01 
 6.20000000e+01 -5.88636798e-02  7.47478157e-01  8.06341837e-01 
 6.30000000e+01 -5.90156997e-02  7.46028045e-01  8.05043745e-01 
 6.40000000e+01 -5.91678479e-02  7.44577183e-01  8.03745031e-01 
 6.50000000e+01 -5.93201240e-02  7.43125571e-01  8.02445695e-01 
 6.60000000e+01 -5.94725273e-02  7.41673212e-01  8.01145740e-01 
 6.70000000e+01 -5.96250575e-02  7.40220107e-01  7.99845165e-01 
 6.80000000e+01 -5.97777142e-02  7.38766258e-01  7.98543972e-01 
 6.90000000e+01 -5.99304967e-02  7.37311665e-01  7.97242162e-01 
 7.00000000e+01 -6.00834048e-02  7.35856331e-01  7.95939736e-01 
 7.10000000e+01 -6.02364379e-02  7.34400258e-01  7.94636695e-01 
 7.20000000e+01 -6.03895955e-02  7.32943445e-01  7.93333041e-01 
 7.30000000e+01 -6.05428772e-02  7.31485896e-01  7.92028773e-01 
 7.40000000e+01 -6.06962826e-02  7.30027611e-01  7.90723894e-01 
 7.50000000e+01 -6.08498111e-02  7.28568593e-01  7.89418404e-01 
 7.60000000e+01 -6.10034623e-02  7.27108842e-01  7.88112304e-01 
 7.70000000e+01 -6.11572358e-02  7.25648360e-01  7.86805596e-01 
 7.80000000e+01 -6.13111310e-02  7.24187149e-01  7.85498280e-01 
 7.90000000e+01 -6.14651476e-02  7.22725210e-01  7.84190358e-01 
 8.00000000e+01 -6.16192850e-02  7.21262545e-01  7.82881830e-01 
 8.10000000e+01 -6.17735428e-02  7.19799155e-01  7.81572698e-01 
 8.20000000e+01 -6.19279206e-02  7.18335043e-01  7.80262963e-01 
 8.30000000e+01 -6.20824178e-02  7.16870208e-01  7.78952626e-01 
 8.40000000e+01 -6.22370341e-02  7.15404653e-01  7.77641688e-01 
 8.50000000e+01 -6.23917690e-02  7.13938380e-01  7.76330149e-01 
 8.60000000e+01 -6.25466220e-02  7.12471390e-01  7.75018012e-01 
 8.70000000e+01 -6.27015927e-02  7.11003684e-01  7.73705277e-01 
 8.80000000e+01 -6.28566805e-02  7.09535264e-01  7.72391945e-01 
 8.90000000e+01 -6.30118852e-02  7.08066132e-01  7.71078017e-01 
 9.00000000e+01 -6.31672062e-02  7.06596289e-01  7.69763495e-01 
 9.10000000e+01 -6.33226430e-02  7.05125737e-01  7.68448380e-01 
 9.20000000e+01 -6.34781952e-02  7.03654476e-01  7.67132671e-01 
 9.30000000e+01 -6.36338625e-02  7.02182510e-01  7.65816372e-01 
 9.40000000e+01 -6.37896442e-02  7.00709838e-01  7.64499482e-01 
 9.50000000e+01 -6.39455401e-02  6.99236463e-01  7.63182003e-01 
 9.60000000e+01 -6.41015495e-02  6.97762387e-01  7.61863936e-01 
 9.70000000e+01 -6.42576722e-02  6.96287610e-01  7.60545282e-01 
 9.80000000e+01 -6.44139076e-02  6.94812135e-01  7.59226042e-01 
 9.90000000e+01 -6.45702554e-02  6.93335962e-01  7.57906218e-01 
 1.00000000e+02 -6.47267150e-02  6.91859094e-01  7.56585809e-01 
