 temp-sweep      vout            vh              vl             
 0.00000000e+00 -5.41516571e-02  8.36477781e-01  8.90629438e-01 
 1.00000000e+00 -5.42866203e-02  8.35115597e-01  8.89402217e-01 
 2.00000000e+00 -5.44359205e-02  8.33673493e-01  8.88109413e-01 
 3.00000000e+00 -5.45783683e-02  8.32269914e-01  8.86848282e-01 
 4.00000000e+00 -5.47209429e-02  8.30865563e-01  8.85586506e-01 
 5.00000000e+00 -5.48636597e-02  8.29460401e-01  8.84324061e-01 
 6.00000000e+00 -5.50065263e-02  8.28054399e-01  8.83060925e-01 
 7.00000000e+00 -5.51495425e-02  8.26647557e-01  8.81797099e-01 
 8.00000000e+00 -5.52927082e-02  8.25239876e-01  8.80532585e-01 
 9.00000000e+00 -5.54360233e-02  8.23831360e-01  8.79267383e-01 
 1.00000000e+01 -5.55794876e-02  8.22422007e-01  8.78001495e-01 
 1.10000000e+01 -5.57231010e-02  8.21011820e-01  8.76734921e-01 
 1.20000000e+01 -5.58668633e-02  8.19600800e-01  8.75467664e-01 
 1.30000000e+01 -5.60107743e-02  8.18188949e-01  8.74199723e-01 
 1.40000000e+01 -5.61548340e-02  8.16776267e-01  8.72931101e-01 
 1.50000000e+01 -5.62990420e-02  8.15362756e-01  8.71661798e-01 
 1.60000000e+01 -5.64433982e-02  8.13948418e-01  8.70391816e-01 
 1.70000000e+01 -5.65879024e-02  8.12533253e-01  8.69121155e-01 
 1.80000000e+01 -5.67325543e-02  8.11117263e-01  8.67849817e-01 
 1.90000000e+01 -5.68773538e-02  8.09700449e-01  8.66577803e-01 
 2.00000000e+01 -5.70223007e-02  8.08282813e-01  8.65305114e-01 
 2.10000000e+01 -5.71673947e-02  8.06864356e-01  8.64031751e-01 
 2.20000000e+01 -5.73126355e-02  8.05445080e-01  8.62757716e-01 
 2.30000000e+01 -5.74580230e-02  8.04024986e-01  8.61483009e-01 
 2.40000000e+01 -5.76035569e-02  8.02604075e-01  8.60207632e-01 
 2.50000000e+01 -5.77492369e-02  8.01182349e-01  8.58931586e-01 
 2.60000000e+01 -5.78950627e-02  7.99759809e-01  8.57654872e-01 
 2.70000000e+01 -5.80410342e-02  7.98336457e-01  8.56377491e-01 
 2.80000000e+01 -5.81871509e-02  7.96912294e-01  8.55099445e-01 
 2.90000000e+01 -5.83334127e-02  7.95487321e-01  8.53820734e-01 
 3.00000000e+01 -5.84798193e-02  7.94061540e-01  8.52541360e-01 
 3.10000000e+01 -5.86263703e-02  7.92634953e-01  8.51261323e-01 
 3.20000000e+01 -5.87730655e-02  7.91207561e-01  8.49980626e-01 
 3.30000000e+01 -5.89199045e-02  7.89779365e-01  8.48699269e-01 
 3.40000000e+01 -5.90668871e-02  7.88350367e-01  8.47417254e-01 
 3.50000000e+01 -5.92140130e-02  7.86920568e-01  8.46134581e-01 
 3.60000000e+01 -5.93612817e-02  7.85489970e-01  8.44851252e-01 
 3.70000000e+01 -5.95086931e-02  7.84058575e-01  8.43567268e-01 
 3.80000000e+01 -5.96562468e-02  7.82626383e-01  8.42282630e-01 
 3.90000000e+01 -5.98039425e-02  7.81193397e-01  8.40997339e-01 
 4.00000000e+01 -5.99517797e-02  7.79759618e-01  8.39711397e-01 
 4.10000000e+01 -6.00997583e-02  7.78325047e-01  8.38424805e-01 
 4.20000000e+01 -6.02478778e-02  7.76889686e-01  8.37137564e-01 
 4.30000000e+01 -6.03961379e-02  7.75453537e-01  8.35849674e-01 
 4.40000000e+01 -6.05445382e-02  7.74016600e-01  8.34561138e-01 
 4.50000000e+01 -6.06930784e-02  7.72578879e-01  8.33271957e-01 
 4.60000000e+01 -6.08417582e-02  7.71140373e-01  8.31982131e-01 
 4.70000000e+01 -6.09905771e-02  7.69701085e-01  8.30691662e-01 
 4.80000000e+01 -6.11395349e-02  7.68261016e-01  8.29400551e-01 
 4.90000000e+01 -6.12886311e-02  7.66820168e-01  8.28108799e-01 
 5.00000000e+01 -6.14378654e-02  7.65378543e-01  8.26816408e-01 
 5.10000000e+01 -6.15872373e-02  7.63936141e-01  8.25523378e-01 
 5.20000000e+01 -6.17367466e-02  7.62492965e-01  8.24229711e-01 
 5.30000000e+01 -6.18863929e-02  7.61049016e-01  8.22935408e-01 
 5.40000000e+01 -6.20361756e-02  7.59604295e-01  8.21640471e-01 
 5.50000000e+01 -6.21860946e-02  7.58158805e-01  8.20344899e-01 
 5.60000000e+01 -6.23361494e-02  7.56712546e-01  8.19048696e-01 
 5.70000000e+01 -6.24863395e-02  7.55265521e-01  8.17751861e-01 
 5.80000000e+01 -6.26366647e-02  7.53817731e-01  8.16454395e-01 
 5.90000000e+01 -6.27871245e-02  7.52369177e-01  8.15156302e-01 
 6.00000000e+01 -6.29377184e-02  7.50919862e-01  8.13857580e-01 
 6.10000000e+01 -6.30884462e-02  7.49469786e-01  8.12558232e-01 
 6.20000000e+01 -6.32393074e-02  7.48018951e-01  8.11258259e-01 
 6.30000000e+01 -6.33903016e-02  7.46567360e-01  8.09957661e-01 
 6.40000000e+01 -6.35414284e-02  7.45115012e-01  8.08656441e-01 
 6.50000000e+01 -6.36926874e-02  7.43661911e-01  8.07354599e-01 
 6.60000000e+01 -6.38440782e-02  7.42208058e-01  8.06052136e-01 
 6.70000000e+01 -6.39956004e-02  7.40753454e-01  8.04749054e-01 
 6.80000000e+01 -6.41472535e-02  7.39298101e-01  8.03445354e-01 
 6.90000000e+01 -6.42990371e-02  7.37842000e-01  8.02141038e-01 
 7.00000000e+01 -6.44509509e-02  7.36385154e-01  8.00836105e-01 
 7.10000000e+01 -6.46029944e-02  7.34927563e-01  7.99530558e-01 
 7.20000000e+01 -6.47551672e-02  7.33469230e-01  7.98224397e-01 
 7.30000000e+01 -6.49074688e-02  7.32010155e-01  7.96917624e-01 
 7.40000000e+01 -6.50598989e-02  7.30550341e-01  7.95610240e-01 
 7.50000000e+01 -6.52124571e-02  7.29089790e-01  7.94302247e-01 
 7.60000000e+01 -6.53651428e-02  7.27628501e-01  7.92993644e-01 
 7.70000000e+01 -6.55179557e-02  7.26166479e-01  7.91684434e-01 
 7.80000000e+01 -6.56708954e-02  7.24703723e-01  7.90374618e-01 
 7.90000000e+01 -6.58239614e-02  7.23240236e-01  7.89064197e-01 
 8.00000000e+01 -6.59771533e-02  7.21776019e-01  7.87753172e-01 
 8.10000000e+01 -6.61304706e-02  7.20311074e-01  7.86441544e-01 
 8.20000000e+01 -6.62839130e-02  7.18845402e-01  7.85129315e-01 
 8.30000000e+01 -6.64374801e-02  7.17379005e-01  7.83816485e-01 
 8.40000000e+01 -6.65911713e-02  7.15911885e-01  7.82503056e-01 
 8.50000000e+01 -6.67449863e-02  7.14444043e-01  7.81189029e-01 
 8.60000000e+01 -6.68989246e-02  7.12975481e-01  7.79874406e-01 
 8.70000000e+01 -6.70529857e-02  7.11506200e-01  7.78559186e-01 
 8.80000000e+01 -6.72071694e-02  7.10036203e-01  7.77243372e-01 
 8.90000000e+01 -6.73614751e-02  7.08565490e-01  7.75926965e-01 
 9.00000000e+01 -6.75159024e-02  7.07094063e-01  7.74609965e-01 
 9.10000000e+01 -6.76704508e-02  7.05621924e-01  7.73292375e-01 
 9.20000000e+01 -6.78251200e-02  7.04149074e-01  7.71974194e-01 
 9.30000000e+01 -6.79799095e-02  7.02675516e-01  7.70655425e-01 
 9.40000000e+01 -6.81348188e-02  7.01201250e-01  7.69336069e-01 
 9.50000000e+01 -6.82898476e-02  6.99726278e-01  7.68016126e-01 
 9.60000000e+01 -6.84449954e-02  6.98250602e-01  7.66695598e-01 
 9.70000000e+01 -6.86002618e-02  6.96774224e-01  7.65374486e-01 
 9.80000000e+01 -6.87556463e-02  6.95297145e-01  7.64052791e-01 
 9.90000000e+01 -6.89111485e-02  6.93819366e-01  7.62730514e-01 
 1.00000000e+02 -6.90667681e-02  6.92340889e-01  7.61407657e-01 
