 temp-sweep      vout            vh              vl             
 0.00000000e+00 -5.55259769e-02  8.39035945e-01  8.94561921e-01 
 1.00000000e+00 -5.56607290e-02  8.37677543e-01  8.93338272e-01 
 2.00000000e+00 -5.58098534e-02  8.36239722e-01  8.92049575e-01 
 3.00000000e+00 -5.59521359e-02  8.34840146e-01  8.90792282e-01 
 4.00000000e+00 -5.60945663e-02  8.33439776e-01  8.89534342e-01 
 5.00000000e+00 -5.62371597e-02  8.32038574e-01  8.88275734e-01 
 6.00000000e+00 -5.63799234e-02  8.30636510e-01  8.87016434e-01 
 7.00000000e+00 -5.65228573e-02  8.29233588e-01  8.85756445e-01 
 8.00000000e+00 -5.66659611e-02  8.27829807e-01  8.84495768e-01 
 9.00000000e+00 -5.68092346e-02  8.26425169e-01  8.83234404e-01 
 1.00000000e+01 -5.69526775e-02  8.25019676e-01  8.81972354e-01 
 1.10000000e+01 -5.70962897e-02  8.23613330e-01  8.80709620e-01 
 1.20000000e+01 -5.72400708e-02  8.22206133e-01  8.79446203e-01 
 1.30000000e+01 -5.73840205e-02  8.20798084e-01  8.78182105e-01 
 1.40000000e+01 -5.75281386e-02  8.19389187e-01  8.76917326e-01 
 1.50000000e+01 -5.76724249e-02  8.17979443e-01  8.75651868e-01 
 1.60000000e+01 -5.78168789e-02  8.16568853e-01  8.74385732e-01 
 1.70000000e+01 -5.79615004e-02  8.15157419e-01  8.73118920e-01 
 1.80000000e+01 -5.81062891e-02  8.13745143e-01  8.71851432e-01 
 1.90000000e+01 -5.82512446e-02  8.12332026e-01  8.70583270e-01 
 2.00000000e+01 -5.83963667e-02  8.10918069e-01  8.69314436e-01 
 2.10000000e+01 -5.85416549e-02  8.09503275e-01  8.68044930e-01 
 2.20000000e+01 -5.86871090e-02  8.08087646e-01  8.66774755e-01 
 2.30000000e+01 -5.88327285e-02  8.06671182e-01  8.65503910e-01 
 2.40000000e+01 -5.89785131e-02  8.05253885e-01  8.64232398e-01 
 2.50000000e+01 -5.91244625e-02  8.03835757e-01  8.62960219e-01 
 2.60000000e+01 -5.92705762e-02  8.02416800e-01  8.61687376e-01 
 2.70000000e+01 -5.94168539e-02  8.00997015e-01  8.60413869e-01 
 2.80000000e+01 -5.95632952e-02  7.99576404e-01  8.59139699e-01 
 2.90000000e+01 -5.97098997e-02  7.98154969e-01  8.57864869e-01 
 3.00000000e+01 -5.98566670e-02  7.96732711e-01  8.56589378e-01 
 3.10000000e+01 -6.00035967e-02  7.95309633e-01  8.55313229e-01 
 3.20000000e+01 -6.01506883e-02  7.93885735e-01  8.54036423e-01 
 3.30000000e+01 -6.02979415e-02  7.92461019e-01  8.52758960e-01 
 3.40000000e+01 -6.04453558e-02  7.91035487e-01  8.51480843e-01 
 3.50000000e+01 -6.05929308e-02  7.89609142e-01  8.50202073e-01 
 3.60000000e+01 -6.07406661e-02  7.88181984e-01  8.48922650e-01 
 3.70000000e+01 -6.08885612e-02  7.86754015e-01  8.47642576e-01 
 3.80000000e+01 -6.10366157e-02  7.85325237e-01  8.46361852e-01 
 3.90000000e+01 -6.11848291e-02  7.83895651e-01  8.45080480e-01 
 4.00000000e+01 -6.13332009e-02  7.82465260e-01  8.43798461e-01 
 4.10000000e+01 -6.14817308e-02  7.81034066e-01  8.42515796e-01 
 4.20000000e+01 -6.16304182e-02  7.79602069e-01  8.41232487e-01 
 4.30000000e+01 -6.17792627e-02  7.78169271e-01  8.39948534e-01 
 4.40000000e+01 -6.19282639e-02  7.76735675e-01  8.38663939e-01 
 4.50000000e+01 -6.20774211e-02  7.75301282e-01  8.37378703e-01 
 4.60000000e+01 -6.22267340e-02  7.73866094e-01  8.36092828e-01 
 4.70000000e+01 -6.23762021e-02  7.72430112e-01  8.34806314e-01 
 4.80000000e+01 -6.25258249e-02  7.70993338e-01  8.33519163e-01 
 4.90000000e+01 -6.26756018e-02  7.69555775e-01  8.32231376e-01 
 5.00000000e+01 -6.28255325e-02  7.68117423e-01  8.30942955e-01 
 5.10000000e+01 -6.29756164e-02  7.66678284e-01  8.29653901e-01 
 5.20000000e+01 -6.31258529e-02  7.65238361e-01  8.28364214e-01 
 5.30000000e+01 -6.32762417e-02  7.63797655e-01  8.27073897e-01 
 5.40000000e+01 -6.34267822e-02  7.62356168e-01  8.25782950e-01 
 5.50000000e+01 -6.35774739e-02  7.60913901e-01  8.24491375e-01 
 5.60000000e+01 -6.37283163e-02  7.59470856e-01  8.23199173e-01 
 5.70000000e+01 -6.38793088e-02  7.58027036e-01  8.21906345e-01 
 5.80000000e+01 -6.40304510e-02  7.56582441e-01  8.20612892e-01 
 5.90000000e+01 -6.41817424e-02  7.55137074e-01  8.19318816e-01 
 6.00000000e+01 -6.43331823e-02  7.53690936e-01  8.18024118e-01 
 6.10000000e+01 -6.44847704e-02  7.52244029e-01  8.16728799e-01 
 6.20000000e+01 -6.46365060e-02  7.50796354e-01  8.15432860e-01 
 6.30000000e+01 -6.47883887e-02  7.49347915e-01  8.14136303e-01 
 6.40000000e+01 -6.49404179e-02  7.47898711e-01  8.12839129e-01 
 6.50000000e+01 -6.50925932e-02  7.46448746e-01  8.11541339e-01 
 6.60000000e+01 -6.52449138e-02  7.44998020e-01  8.10242934e-01 
 6.70000000e+01 -6.53973794e-02  7.43546536e-01  8.08943916e-01 
 6.80000000e+01 -6.55499894e-02  7.42094296e-01  8.07644285e-01 
 6.90000000e+01 -6.57027433e-02  7.40641300e-01  8.06344043e-01 
 7.00000000e+01 -6.58556405e-02  7.39187551e-01  8.05043192e-01 
 7.10000000e+01 -6.60086805e-02  7.37733051e-01  8.03741732e-01 
 7.20000000e+01 -6.61618627e-02  7.36277801e-01  8.02439664e-01 
 7.30000000e+01 -6.63151867e-02  7.34821803e-01  8.01136990e-01 
 7.40000000e+01 -6.64686518e-02  7.33365060e-01  7.99833711e-01 
 7.50000000e+01 -6.66222576e-02  7.31907571e-01  7.98529829e-01 
 7.60000000e+01 -6.67760034e-02  7.30449340e-01  7.97225344e-01 
 7.70000000e+01 -6.69298888e-02  7.28990368e-01  7.95920257e-01 
 7.80000000e+01 -6.70839132e-02  7.27530657e-01  7.94614570e-01 
 7.90000000e+01 -6.72380761e-02  7.26070208e-01  7.93308285e-01 
 8.00000000e+01 -6.73923769e-02  7.24609024e-01  7.92001401e-01 
 8.10000000e+01 -6.75468150e-02  7.23147106e-01  7.90693921e-01 
 8.20000000e+01 -6.77013900e-02  7.21684456e-01  7.89385846e-01 
 8.30000000e+01 -6.78561012e-02  7.20221075e-01  7.88077176e-01 
 8.40000000e+01 -6.80109482e-02  7.18756965e-01  7.86767913e-01 
 8.50000000e+01 -6.81659304e-02  7.17292128e-01  7.85458059e-01 
 8.60000000e+01 -6.83210472e-02  7.15826566e-01  7.84147613e-01 
 8.70000000e+01 -6.84762981e-02  7.14360281e-01  7.82836579e-01 
 8.80000000e+01 -6.86316825e-02  7.12893273e-01  7.81524956e-01 
 8.90000000e+01 -6.87872000e-02  7.11425546e-01  7.80212746e-01 
 9.00000000e+01 -6.89428499e-02  7.09957100e-01  7.78899950e-01 
 9.10000000e+01 -6.90986317e-02  7.08487938e-01  7.77586569e-01 
 9.20000000e+01 -6.92545448e-02  7.07018060e-01  7.76272605e-01 
 9.30000000e+01 -6.94105888e-02  7.05547469e-01  7.74958058e-01 
 9.40000000e+01 -6.95667631e-02  7.04076167e-01  7.73642930e-01 
 9.50000000e+01 -6.97230671e-02  7.02604155e-01  7.72327222e-01 
 9.60000000e+01 -6.98795002e-02  7.01131435e-01  7.71010935e-01 
 9.70000000e+01 -7.00360620e-02  6.99658009e-01  7.69694071e-01 
 9.80000000e+01 -7.01927519e-02  6.98183877e-01  7.68376629e-01 
 9.90000000e+01 -7.03495693e-02  6.96709043e-01  7.67058612e-01 
 1.00000000e+02 -7.05065137e-02  6.95233507e-01  7.65740021e-01 
