 2.00000000e-03  3.01701028e+02  2.00000000e-03  3.01701028e-01  2.00000000e-03  2.00000000e-03  2.00000000e-03  1.00000000e-03 
 2.10000000e-03  2.74273649e+02  2.10000000e-03  3.01701014e-01  2.10000000e-03  2.10000000e-03  2.10000000e-03  1.00000000e-03 
 2.20000000e-03  2.51417500e+02  2.20000000e-03  3.01701000e-01  2.20000000e-03  2.20000000e-03  2.20000000e-03  1.00000000e-03 
 2.30000000e-03  2.32077681e+02  2.30000000e-03  3.01700986e-01  2.30000000e-03  2.30000000e-03  2.30000000e-03  1.00000000e-03 
 2.40000000e-03  2.15500694e+02  2.40000000e-03  3.01700972e-01  2.40000000e-03  2.40000000e-03  2.40000000e-03  1.00000000e-03 
 2.50000000e-03  2.01133972e+02  2.50000000e-03  3.01700958e-01  2.50000000e-03  2.50000000e-03  2.50000000e-03  1.00000000e-03 
 2.60000000e-03  1.88563090e+02  2.60000000e-03  3.01700944e-01  2.60000000e-03  2.60000000e-03  2.60000000e-03  1.00000000e-03 
 2.70000000e-03  1.77471135e+02  2.70000000e-03  3.01700930e-01  2.70000000e-03  2.70000000e-03  2.70000000e-03  1.00000000e-03 
 2.80000000e-03  1.67611620e+02  2.80000000e-03  3.01700916e-01  2.80000000e-03  2.80000000e-03  2.80000000e-03  1.00000000e-03 
 2.90000000e-03  1.58789948e+02  2.90000000e-03  3.01700902e-01  2.90000000e-03  2.90000000e-03  2.90000000e-03  1.00000000e-03 
 3.00000000e-03  1.50850444e+02  3.00000000e-03  3.01700888e-01  3.00000000e-03  3.00000000e-03  3.00000000e-03  1.00000000e-03 
 3.10000000e-03  1.43667083e+02  3.10000000e-03  3.01700874e-01  3.10000000e-03  3.10000000e-03  3.10000000e-03  1.00000000e-03 
 3.20000000e-03  1.37136755e+02  3.20000000e-03  3.01700860e-01  3.20000000e-03  3.20000000e-03  3.20000000e-03  1.00000000e-03 
 3.30000000e-03  1.31174281e+02  3.30000000e-03  3.01700846e-01  3.30000000e-03  3.30000000e-03  3.30000000e-03  1.00000000e-03 
 3.40000000e-03  1.25708680e+02  3.40000000e-03  3.01700832e-01  3.40000000e-03  3.40000000e-03  3.40000000e-03  1.00000000e-03 
 3.50000000e-03  1.20680327e+02  3.50000000e-03  3.01700818e-01  3.50000000e-03  3.50000000e-03  3.50000000e-03  1.00000000e-03 
 3.60000000e-03  1.16038771e+02  3.60000000e-03  3.01700804e-01  3.60000000e-03  3.60000000e-03  3.60000000e-03  1.00000000e-03 
 3.70000000e-03  1.11741033e+02  3.70000000e-03  3.01700790e-01  3.70000000e-03  3.70000000e-03  3.70000000e-03  1.00000000e-03 
 3.80000000e-03  1.07750277e+02  3.80000000e-03  3.01700776e-01  3.80000000e-03  3.80000000e-03  3.80000000e-03  1.00000000e-03 
 3.90000000e-03  1.04034746e+02  3.90000000e-03  3.01700762e-01  3.90000000e-03  3.90000000e-03  3.90000000e-03  1.00000000e-03 
 4.00000000e-03  1.00566916e+02  4.00000000e-03  3.01700748e-01  4.00000000e-03  4.00000000e-03  4.00000000e-03  1.00000000e-03 
 4.10000000e-03  9.73228176e+01  4.10000000e-03  3.01700735e-01  4.10000000e-03  4.10000000e-03  4.10000000e-03  1.00000000e-03 
 4.20000000e-03  9.42814752e+01  4.20000000e-03  3.01700721e-01  4.20000000e-03  4.20000000e-03  4.20000000e-03  1.00000000e-03 
 4.30000000e-03  9.14244566e+01  4.30000000e-03  3.01700707e-01  4.30000000e-03  4.30000000e-03  4.30000000e-03  1.00000000e-03 
 4.40000000e-03  8.87354979e+01  4.40000000e-03  3.01700693e-01  4.40000000e-03  4.40000000e-03  4.40000000e-03  1.00000000e-03 
 4.50000000e-03  8.62001940e+01  4.50000000e-03  3.01700679e-01  4.50000000e-03  4.50000000e-03  4.50000000e-03  1.00000000e-03 
 4.60000000e-03  8.38057403e+01  4.60000000e-03  3.01700665e-01  4.60000000e-03  4.60000000e-03  4.60000000e-03  1.00000000e-03 
 4.70000000e-03  8.15407165e+01  4.70000000e-03  3.01700651e-01  4.70000000e-03  4.70000000e-03  4.70000000e-03  1.00000000e-03 
 4.80000000e-03  7.93949045e+01  4.80000000e-03  3.01700637e-01  4.80000000e-03  4.80000000e-03  4.80000000e-03  1.00000000e-03 
 4.90000000e-03  7.73591342e+01  4.90000000e-03  3.01700623e-01  4.90000000e-03  4.90000000e-03  4.90000000e-03  1.00000000e-03 
 5.00000000e-03  7.54251524e+01  5.00000000e-03  3.01700609e-01  5.00000000e-03  5.00000000e-03  5.00000000e-03  1.00000000e-03 
 5.10000000e-03  7.35855111e+01  5.10000000e-03  3.01700596e-01  5.10000000e-03  5.10000000e-03  5.10000000e-03  1.00000000e-03 
 5.20000000e-03  7.18334718e+01  5.20000000e-03  3.01700582e-01  5.20000000e-03  5.20000000e-03  5.20000000e-03  1.00000000e-03 
 5.30000000e-03  7.01629227e+01  5.30000000e-03  3.01700568e-01  5.30000000e-03  5.30000000e-03  5.30000000e-03  1.00000000e-03 
 5.40000000e-03  6.85683077e+01  5.40000000e-03  3.01700554e-01  5.40000000e-03  5.40000000e-03  5.40000000e-03  1.00000000e-03 
 5.50000000e-03  6.70445645e+01  5.50000000e-03  3.01700540e-01  5.50000000e-03  5.50000000e-03  5.50000000e-03  1.00000000e-03 
 5.60000000e-03  6.55870709e+01  5.60000000e-03  3.01700526e-01  5.60000000e-03  5.60000000e-03  5.60000000e-03  1.00000000e-03 
 5.70000000e-03  6.41915984e+01  5.70000000e-03  3.01700512e-01  5.70000000e-03  5.70000000e-03  5.70000000e-03  1.00000000e-03 
 5.80000000e-03  6.28542705e+01  5.80000000e-03  3.01700498e-01  5.80000000e-03  5.80000000e-03  5.80000000e-03  1.00000000e-03 
 5.90000000e-03  6.15715275e+01  5.90000000e-03  3.01700485e-01  5.90000000e-03  5.90000000e-03  5.90000000e-03  1.00000000e-03 
 6.00000000e-03  6.03400941e+01  6.00000000e-03  3.01700471e-01  6.00000000e-03  6.00000000e-03  6.00000000e-03  1.00000000e-03 
 6.10000000e-03  5.91569523e+01  6.10000000e-03  3.01700457e-01  6.10000000e-03  6.10000000e-03  6.10000000e-03  1.00000000e-03 
 6.20000000e-03  5.80193160e+01  6.20000000e-03  3.01700443e-01  6.20000000e-03  6.20000000e-03  6.20000000e-03  1.00000000e-03 
 6.30000000e-03  5.69246093e+01  6.30000000e-03  3.01700429e-01  6.30000000e-03  6.30000000e-03  6.30000000e-03  1.00000000e-03 
 6.40000000e-03  5.58704473e+01  6.40000000e-03  3.01700415e-01  6.40000000e-03  6.40000000e-03  6.40000000e-03  1.00000000e-03 
 6.50000000e-03  5.48546185e+01  6.50000000e-03  3.01700401e-01  6.50000000e-03  6.50000000e-03  6.50000000e-03  1.00000000e-03 
 6.60000000e-03  5.38750692e+01  6.60000000e-03  3.01700388e-01  6.60000000e-03  6.60000000e-03  6.60000000e-03  1.00000000e-03 
 6.70000000e-03  5.29298901e+01  6.70000000e-03  3.01700374e-01  6.70000000e-03  6.70000000e-03  6.70000000e-03  1.00000000e-03 
 6.80000000e-03  5.20173034e+01  6.80000000e-03  3.01700360e-01  6.80000000e-03  6.80000000e-03  6.80000000e-03  1.00000000e-03 
 6.90000000e-03  5.11356519e+01  6.90000000e-03  3.01700346e-01  6.90000000e-03  6.90000000e-03  6.90000000e-03  1.00000000e-03 
 7.00000000e-03  5.02833887e+01  7.00000000e-03  3.01700332e-01  7.00000000e-03  7.00000000e-03  7.00000000e-03  1.00000000e-03 
 7.10000000e-03  4.94590686e+01  7.10000000e-03  3.01700319e-01  7.10000000e-03  7.10000000e-03  7.10000000e-03  1.00000000e-03 
 7.20000000e-03  4.86613395e+01  7.20000000e-03  3.01700305e-01  7.20000000e-03  7.20000000e-03  7.20000000e-03  1.00000000e-03 
 7.30000000e-03  4.78889351e+01  7.30000000e-03  3.01700291e-01  7.30000000e-03  7.30000000e-03  7.30000000e-03  1.00000000e-03 
 7.40000000e-03  4.71406683e+01  7.40000000e-03  3.01700277e-01  7.40000000e-03  7.40000000e-03  7.40000000e-03  1.00000000e-03 
 7.50000000e-03  4.64154251e+01  7.50000000e-03  3.01700263e-01  7.50000000e-03  7.50000000e-03  7.50000000e-03  1.00000000e-03 
 7.60000000e-03  4.57121590e+01  7.60000000e-03  3.01700249e-01  7.60000000e-03  7.60000000e-03  7.60000000e-03  1.00000000e-03 
 7.70000000e-03  4.50298859e+01  7.70000000e-03  3.01700236e-01  7.70000000e-03  7.70000000e-03  7.70000000e-03  1.00000000e-03 
 7.80000000e-03  4.43676797e+01  7.80000000e-03  3.01700222e-01  7.80000000e-03  7.80000000e-03  7.80000000e-03  1.00000000e-03 
 7.90000000e-03  4.37246678e+01  7.90000000e-03  3.01700208e-01  7.90000000e-03  7.90000000e-03  7.90000000e-03  1.00000000e-03 
 8.00000000e-03  4.31000278e+01  8.00000000e-03  3.01700194e-01  8.00000000e-03  8.00000000e-03  8.00000000e-03  1.00000000e-03 
 8.10000000e-03  4.24929832e+01  8.10000000e-03  3.01700181e-01  8.10000000e-03  8.10000000e-03  8.10000000e-03  1.00000000e-03 
 8.20000000e-03  4.19028009e+01  8.20000000e-03  3.01700167e-01  8.20000000e-03  8.20000000e-03  8.20000000e-03  1.00000000e-03 
 8.30000000e-03  4.13287881e+01  8.30000000e-03  3.01700153e-01  8.30000000e-03  8.30000000e-03  8.30000000e-03  1.00000000e-03 
 8.40000000e-03  4.07702891e+01  8.40000000e-03  3.01700139e-01  8.40000000e-03  8.40000000e-03  8.40000000e-03  1.00000000e-03 
 8.50000000e-03  4.02266834e+01  8.50000000e-03  3.01700125e-01  8.50000000e-03  8.50000000e-03  8.50000000e-03  1.00000000e-03 
 8.60000000e-03  3.96973831e+01  8.60000000e-03  3.01700112e-01  8.60000000e-03  8.60000000e-03  8.60000000e-03  1.00000000e-03 
 8.70000000e-03  3.91818309e+01  8.70000000e-03  3.01700098e-01  8.70000000e-03  8.70000000e-03  8.70000000e-03  1.00000000e-03 
 8.80000000e-03  3.86794980e+01  8.80000000e-03  3.01700084e-01  8.80000000e-03  8.80000000e-03  8.80000000e-03  1.00000000e-03 
 8.90000000e-03  3.81898823e+01  8.90000000e-03  3.01700070e-01  8.90000000e-03  8.90000000e-03  8.90000000e-03  1.00000000e-03 
 9.00000000e-03  3.77125071e+01  9.00000000e-03  3.01700057e-01  9.00000000e-03  9.00000000e-03  9.00000000e-03  1.00000000e-03 
 9.10000000e-03  3.72469189e+01  9.10000000e-03  3.01700043e-01  9.10000000e-03  9.10000000e-03  9.10000000e-03  1.00000000e-03 
 9.20000000e-03  3.67926865e+01  9.20000000e-03  3.01700029e-01  9.20000000e-03  9.20000000e-03  9.20000000e-03  1.00000000e-03 
 9.30000000e-03  3.63493995e+01  9.30000000e-03  3.01700015e-01  9.30000000e-03  9.30000000e-03  9.30000000e-03  1.00000000e-03 
 9.40000000e-03  3.59166669e+01  9.40000000e-03  3.01700002e-01  9.40000000e-03  9.40000000e-03  9.40000000e-03  1.00000000e-03 
 9.50000000e-03  3.54941162e+01  9.50000000e-03  3.01699988e-01  9.50000000e-03  9.50000000e-03  9.50000000e-03  1.00000000e-03 
 9.60000000e-03  3.50813924e+01  9.60000000e-03  3.01699974e-01  9.60000000e-03  9.60000000e-03  9.60000000e-03  1.00000000e-03 
 9.70000000e-03  3.46781564e+01  9.70000000e-03  3.01699961e-01  9.70000000e-03  9.70000000e-03  9.70000000e-03  1.00000000e-03 
 9.80000000e-03  3.42840849e+01  9.80000000e-03  3.01699947e-01  9.80000000e-03  9.80000000e-03  9.80000000e-03  1.00000000e-03 
 9.90000000e-03  3.38988689e+01  9.90000000e-03  3.01699933e-01  9.90000000e-03  9.90000000e-03  9.90000000e-03  1.00000000e-03 
 1.00000000e-02  3.35222133e+01  1.00000000e-02  3.01699919e-01  1.00000000e-02  1.00000000e-02  1.00000000e-02  1.00000000e-03 
 1.01000000e-02  3.31538358e+01  1.01000000e-02  3.01699906e-01  1.01000000e-02  1.01000000e-02  1.01000000e-02  1.00000000e-03 
 1.02000000e-02  3.27934665e+01  1.02000000e-02  3.01699892e-01  1.02000000e-02  1.02000000e-02  1.02000000e-02  1.00000000e-03 
 1.03000000e-02  3.24408471e+01  1.03000000e-02  3.01699878e-01  1.03000000e-02  1.03000000e-02  1.03000000e-02  1.00000000e-03 
 1.04000000e-02  3.20957303e+01  1.04000000e-02  3.01699865e-01  1.04000000e-02  1.04000000e-02  1.04000000e-02  1.00000000e-03 
 1.05000000e-02  3.17578790e+01  1.05000000e-02  3.01699851e-01  1.05000000e-02  1.05000000e-02  1.05000000e-02  1.00000000e-03 
 1.06000000e-02  3.14270664e+01  1.06000000e-02  3.01699837e-01  1.06000000e-02  1.06000000e-02  1.06000000e-02  1.00000000e-03 
 1.07000000e-02  3.11030746e+01  1.07000000e-02  3.01699824e-01  1.07000000e-02  1.07000000e-02  1.07000000e-02  1.00000000e-03 
 1.08000000e-02  3.07856949e+01  1.08000000e-02  3.01699810e-01  1.08000000e-02  1.08000000e-02  1.08000000e-02  1.00000000e-03 
 1.09000000e-02  3.04747269e+01  1.09000000e-02  3.01699796e-01  1.09000000e-02  1.09000000e-02  1.09000000e-02  1.00000000e-03 
 1.10000000e-02  3.01699783e+01  1.10000000e-02  3.01699783e-01  1.10000000e-02  1.10000000e-02  1.10000000e-02  1.00000000e-03 
 1.11000000e-02  2.98712643e+01  1.11000000e-02  3.01699769e-01  1.11000000e-02  1.11000000e-02  1.11000000e-02  1.00000000e-03 
 1.12000000e-02  2.95784074e+01  1.12000000e-02  3.01699755e-01  1.12000000e-02  1.12000000e-02  1.12000000e-02  1.00000000e-03 
 1.13000000e-02  2.92912371e+01  1.13000000e-02  3.01699742e-01  1.13000000e-02  1.13000000e-02  1.13000000e-02  1.00000000e-03 
 1.14000000e-02  2.90095892e+01  1.14000000e-02  3.01699728e-01  1.14000000e-02  1.14000000e-02  1.14000000e-02  1.00000000e-03 
 1.15000000e-02  2.87333061e+01  1.15000000e-02  3.01699714e-01  1.15000000e-02  1.15000000e-02  1.15000000e-02  1.00000000e-03 
 1.16000000e-02  2.84622359e+01  1.16000000e-02  3.01699701e-01  1.16000000e-02  1.16000000e-02  1.16000000e-02  1.00000000e-03 
 1.17000000e-02  2.81962324e+01  1.17000000e-02  3.01699687e-01  1.17000000e-02  1.17000000e-02  1.17000000e-02  1.00000000e-03 
 1.18000000e-02  2.79351550e+01  1.18000000e-02  3.01699673e-01  1.18000000e-02  1.18000000e-02  1.18000000e-02  1.00000000e-03 
 1.19000000e-02  2.76788679e+01  1.19000000e-02  3.01699660e-01  1.19000000e-02  1.19000000e-02  1.19000000e-02  1.00000000e-03 
 1.20000000e-02  2.74272406e+01  1.20000000e-02  3.01699646e-01  1.20000000e-02  1.20000000e-02  1.20000000e-02  1.00000000e-03 
 1.21000000e-02  2.71801471e+01  1.21000000e-02  3.01699633e-01  1.21000000e-02  1.21000000e-02  1.21000000e-02  1.00000000e-03 
 1.22000000e-02  2.69374660e+01  1.22000000e-02  3.01699619e-01  1.22000000e-02  1.22000000e-02  1.22000000e-02  1.00000000e-03 
 1.23000000e-02  2.66990801e+01  1.23000000e-02  3.01699605e-01  1.23000000e-02  1.23000000e-02  1.23000000e-02  1.00000000e-03 
 1.24000000e-02  2.64648765e+01  1.24000000e-02  3.01699592e-01  1.24000000e-02  1.24000000e-02  1.24000000e-02  1.00000000e-03 
 1.25000000e-02  2.62347459e+01  1.25000000e-02  3.01699578e-01  1.25000000e-02  1.25000000e-02  1.25000000e-02  1.00000000e-03 
 1.26000000e-02  2.60085832e+01  1.26000000e-02  3.01699565e-01  1.26000000e-02  1.26000000e-02  1.26000000e-02  1.00000000e-03 
 1.27000000e-02  2.57862864e+01  1.27000000e-02  3.01699551e-01  1.27000000e-02  1.27000000e-02  1.27000000e-02  1.00000000e-03 
 1.28000000e-02  2.55677574e+01  1.28000000e-02  3.01699537e-01  1.28000000e-02  1.28000000e-02  1.28000000e-02  1.00000000e-03 
 1.29000000e-02  2.53529012e+01  1.29000000e-02  3.01699524e-01  1.29000000e-02  1.29000000e-02  1.29000000e-02  1.00000000e-03 
 1.30000000e-02  2.51416259e+01  1.30000000e-02  3.01699510e-01  1.30000000e-02  1.30000000e-02  1.30000000e-02  1.00000000e-03 
 1.31000000e-02  2.49338427e+01  1.31000000e-02  3.01699497e-01  1.31000000e-02  1.31000000e-02  1.31000000e-02  1.00000000e-03 
 1.32000000e-02  2.47294658e+01  1.32000000e-02  3.01699483e-01  1.32000000e-02  1.32000000e-02  1.32000000e-02  1.00000000e-03 
 1.33000000e-02  2.45284122e+01  1.33000000e-02  3.01699470e-01  1.33000000e-02  1.33000000e-02  1.33000000e-02  1.00000000e-03 
 1.34000000e-02  2.43306013e+01  1.34000000e-02  3.01699456e-01  1.34000000e-02  1.34000000e-02  1.34000000e-02  1.00000000e-03 
 1.35000000e-02  2.41359554e+01  1.35000000e-02  3.01699443e-01  1.35000000e-02  1.35000000e-02  1.35000000e-02  1.00000000e-03 
 1.36000000e-02  2.39443991e+01  1.36000000e-02  3.01699429e-01  1.36000000e-02  1.36000000e-02  1.36000000e-02  1.00000000e-03 
 1.37000000e-02  2.37558595e+01  1.37000000e-02  3.01699415e-01  1.37000000e-02  1.37000000e-02  1.37000000e-02  1.00000000e-03 
 1.38000000e-02  2.35702658e+01  1.38000000e-02  3.01699402e-01  1.38000000e-02  1.38000000e-02  1.38000000e-02  1.00000000e-03 
 1.39000000e-02  2.33875495e+01  1.39000000e-02  3.01699388e-01  1.39000000e-02  1.39000000e-02  1.39000000e-02  1.00000000e-03 
 1.40000000e-02  2.32076442e+01  1.40000000e-02  3.01699375e-01  1.40000000e-02  1.40000000e-02  1.40000000e-02  1.00000000e-03 
 1.41000000e-02  2.30304856e+01  1.41000000e-02  3.01699361e-01  1.41000000e-02  1.41000000e-02  1.41000000e-02  1.00000000e-03 
 1.42000000e-02  2.28560112e+01  1.42000000e-02  3.01699348e-01  1.42000000e-02  1.42000000e-02  1.42000000e-02  1.00000000e-03 
 1.43000000e-02  2.26841605e+01  1.43000000e-02  3.01699334e-01  1.43000000e-02  1.43000000e-02  1.43000000e-02  1.00000000e-03 
 1.44000000e-02  2.25148747e+01  1.44000000e-02  3.01699321e-01  1.44000000e-02  1.44000000e-02  1.44000000e-02  1.00000000e-03 
 1.45000000e-02  2.23480968e+01  1.45000000e-02  3.01699307e-01  1.45000000e-02  1.45000000e-02  1.45000000e-02  1.00000000e-03 
 1.46000000e-02  2.21837716e+01  1.46000000e-02  3.01699294e-01  1.46000000e-02  1.46000000e-02  1.46000000e-02  1.00000000e-03 
 1.47000000e-02  2.20218453e+01  1.47000000e-02  3.01699280e-01  1.47000000e-02  1.47000000e-02  1.47000000e-02  1.00000000e-03 
 1.48000000e-02  2.18622657e+01  1.48000000e-02  3.01699267e-01  1.48000000e-02  1.48000000e-02  1.48000000e-02  1.00000000e-03 
 1.49000000e-02  2.17049823e+01  1.49000000e-02  3.01699253e-01  1.49000000e-02  1.49000000e-02  1.49000000e-02  1.00000000e-03 
 1.50000000e-02  2.15499457e+01  1.50000000e-02  3.01699240e-01  1.50000000e-02  1.50000000e-02  1.50000000e-02  1.00000000e-03 
 1.51000000e-02  2.13971083e+01  1.51000000e-02  3.01699226e-01  1.51000000e-02  1.51000000e-02  1.51000000e-02  1.00000000e-03 
 1.52000000e-02  2.12464234e+01  1.52000000e-02  3.01699213e-01  1.52000000e-02  1.52000000e-02  1.52000000e-02  1.00000000e-03 
 1.53000000e-02  2.10978461e+01  1.53000000e-02  3.01699200e-01  1.53000000e-02  1.53000000e-02  1.53000000e-02  1.00000000e-03 
 1.54000000e-02  2.09513324e+01  1.54000000e-02  3.01699186e-01  1.54000000e-02  1.54000000e-02  1.54000000e-02  1.00000000e-03 
 1.55000000e-02  2.08068395e+01  1.55000000e-02  3.01699173e-01  1.55000000e-02  1.55000000e-02  1.55000000e-02  1.00000000e-03 
 1.56000000e-02  2.06643260e+01  1.56000000e-02  3.01699159e-01  1.56000000e-02  1.56000000e-02  1.56000000e-02  1.00000000e-03 
 1.57000000e-02  2.05237514e+01  1.57000000e-02  3.01699146e-01  1.57000000e-02  1.57000000e-02  1.57000000e-02  1.00000000e-03 
 1.58000000e-02  2.03850765e+01  1.58000000e-02  3.01699132e-01  1.58000000e-02  1.58000000e-02  1.58000000e-02  1.00000000e-03 
 1.59000000e-02  2.02482630e+01  1.59000000e-02  3.01699119e-01  1.59000000e-02  1.59000000e-02  1.59000000e-02  1.00000000e-03 
 1.60000000e-02  2.01132737e+01  1.60000000e-02  3.01699105e-01  1.60000000e-02  1.60000000e-02  1.60000000e-02  1.00000000e-03 
